query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
"For authenticated in-flight mode changes, how do the message authentication methods and key-rotation policy align with the Link 16 terminal’s approved crypto module and 30-day key storage?",2-hop,adaptive,local,none,1,22874,5059,564,5623,ICE-019;ADS-021;ADS-022;ADS-023;ADS-016,ADS-022;ADS-016;ADS-023;STR7-ADS-001;ADS-021;ICE-019;ICE-020;ICE-006;ICE-013;ICE-018,10,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=True, numeric=False)",True,"The answer contains no factual claims, so it does not exceed the provided contexts.",False,Neither message authentication methods nor key-rotation or crypto module alignment are discussed in the retrieved contexts.,,skipped,False
"Which flight-control requirement ultimately drives the GPS timing/power dependency through the referenced power allocation chain, and how does that dependency propagate across the involved subsystems?",3+-hop,vanilla,local,none,1,9274,559,439,998,PWR-016;ENG-003;PWR-019;PWR-001;FCC-034,PWR-016;ENG-003;PWR-019;PWR-001;FCC-034,5,0,,,,,False,The answer is empty and does not identify any driving flight-control requirement or propagation chain from the provided contexts.,False,"No answer was provided to assess, so claims cannot be evaluated for faithfulness.",,skipped,True
"When the PMC is qualified to the specified DO-160G environment and EMC limits, what GNSS frequencies and constellations must remain operable without interference via DLNK coexistence?",2-hop,vanilla,local,none,1,5930,577,179,756,DLNK-017;PLD-027;DLNK-016;COMM-018;PLD-015,DLNK-017;PLD-027;DLNK-016;COMM-018;PLD-015,5,0,,,,,False,The answer is empty and does not state any supported GNSS frequencies or constellations from the provided contexts.,False,The retrieved contexts specify coexistence with GPS only and do not mention specific GNSS frequencies or constellations.,,skipped,True
"In battery-only flight, what SoC data path and update rate support critical-battery RTB, and how does the power subsystem’s SoC monitoring relate to mode-entry constraints?",2-hop,agentic-graph,local,none,1,22840,3173,802,3975,EPS-007;EPS-020;AUTO-022;EPS-011;EPS-012,EPS-011;EPS-007;EPS-020;EPS-022;EPS-012;FCC-011;FCC-009;FCC-040;FCC-010;FCC-012,10,0,sufficient,semantic,,,False,"The answer is empty and does not provide the requested SoC data path, update rate, or relation to mode-entry constraints from the contexts.",False,"The contexts do not specify the SoC data path, update rate for SoC specifically, or explain the power subsystem’s SoC monitoring relation to mode-entry constraints.",,skipped,True
Which HIL lost-link test demonstrates verification that the autopilot enters RTB within one second and tracks to the rally point?,1-hop,agentic-graph,local,none,0,12074,2155,265,2420,AUTO-039;AUTO-022;CDL-006;CDL-050,AUTO-039;AUTO-022;EMS-011;AUTO-038;CDL-006,5,0,sufficient,semantic,,,False,The answer is empty and does not identify any HIL lost-link test from the provided contexts.,True,"AUTO-039 specifies an HIL test suspending CDL to verify RTB engagement at the configured timeout and correct rally point tracking, as required in AUTO-022.",,skipped,False
Which HMI requirement references the flight-control requirement for joystick deadband and roll/pitch rate limiting on direct manual control?,1-hop,graphrag,local,none,0,6556,1642,133,1775,HMI-025;SKT1-FCC-003;FCC-038;HMI-009;HMI-004;HMI-001;HMI-005;FCC-049;ALX2-FCC-004;AUTO-020;AUTO-025;AUTO-028;ENG-021;FCC-003;FCC-021,HMI-025;SKT1-FCC-003;FCC-038;HMI-009;HMI-004;HMI-001;HMI-005;FCC-049;ALX2-FCC-004;AUTO-020;AUTO-025;AUTO-028;ENG-021;FCC-003;FCC-021,15,0,,,,,False,The answer is empty and does not answer the question.,True,"HMI-025 references SKT1-FCC-003 for joystick deadband and rate limiting on direct manual control, as supported by the retrieved contexts.",,skipped,False
Which flight-control cross-channel data link timing and integrity behavior must BIT monitor to satisfy CBIT consistency-check verification?,1-hop,agentic-graph,local,none,0,24923,4504,614,5118,FCC-019;FCC-053;FCC-051,FCC-052;FCC-C5;FCC-040;FCC-051;FCC-053,5,3,continue,semantic,,,True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",False,"The answer is missing, so no claims are supported by the contexts.",,skipped,False
Can the flight data recorder capture fuel-state updates at a rate sufficient to support the flight management system’s top-of-climb and top-of-descent recalculation needs?,2-hop,vanilla,local,none,0,6803,718,349,1067,FMS-015;INS-039;FDR-001;FUEL-016;FCC-038,FMS-015;INS-039;FDR-001;FUEL-016;FCC-038,5,0,,,,,False,The answer is empty and does not address the question using the provided contexts.,False,No retrieved context states the FDR capture or log rate for fuel-state data.,,skipped,True
How is compliance shown that 10 Hz health-monitoring tasks do not cause the 50 Hz outer-loop guidance law to exceed its 95%-of-cycles 2 ms jitter limit?,2-hop,graphrag,local,none,2,10977,1749,341,2090,FCC-014;FCC-013;FCC-015;AUTO-011;CDL-019;CDL-029;FCC-029;FMS-013;AUTO-002;AUTO-025;FCC-038;FCC-052;FDR-004;FDR-016;FMS-002,FCC-014;FCC-013;FCC-015;AUTO-011;CDL-019;CDL-029;FCC-029;FMS-013;AUTO-002;AUTO-025;FCC-038;FCC-052;FDR-004;FDR-016;FMS-002,15,0,,,,,False,The answer is empty and therefore does not answer the question using the provided requirements.,True,"FCC-015 requires that no background task delays the outer loop beyond the jitter bound in FCC-014, and FCC-052 requires verification by analysis and test, directly answering how compliance is shown fo",,skipped,False
"When weight-on-wheels permits ground maintenance, what authentication must be enforced on the battery management unit’s service interface for firmware updates and calibration?",2-hop,adaptive,local,none,0,18837,3776,420,4196,EPS-011;EPS-015;EPS-020;EPS-022;EPS-024,EPS-011;EPS-020;EPS-022;EPS-015;EPS-024,5,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=False, numeric=False)",True,"The answer contains no factual claims, so nothing is unsupported by the provided contexts.",False,No retrieved context mentions authentication requirements for the battery management unit’s service interface.,,skipped,False
"Which security requirement referenced by the navigation function ultimately traces to the GPS requirement it satisfies, and how does that navigation requirement connect the two?",3+-hop,agentic,local,none,0,23945,4745,735,5480,GPS-023;SEC-028;GPS-022;NAV-028,NAV-028;NAV-008;NAV-007;NAV-016;NAV-005;GPS-023;GPS-006;GPS-003;GPS-001;GPS-008,10,3,continue,semantic,,,False,The answer is empty and does not address the question using the provided contexts.,True,"NAV-028 references GPS.GPS-022 (spoof indicator), connects it to security actions (deweighting, notifying security monitor), and GPS-023 refines GPS-022; this trace is supported by the contexts.",,skipped,False
Which endurance-capacity requirement is referenced by the laboratory discharge verification for the 30-minute RTB load profile?,1-hop,graphrag,local,none,0,8019,1662,154,1816,APM-037;AUTO-039;ENG-041;INS-053;EMS-C4;EMS-020;EMS-034;APM-009;AUTO-022;EMS-006;EMS-033;ENG-010;FCC-010;INS-020;PWR-032,APM-037;AUTO-039;ENG-041;INS-053;EMS-C4;EMS-020;EMS-034;APM-009;AUTO-022;EMS-006;EMS-033;ENG-010;FCC-010;INS-020;PWR-032,15,0,,,,,True,"The answer contains no factual claims, so nothing is unsupported.",True,APM-009 is referenced as the endurance-capacity requirement verified by laboratory discharge at RTB-load profile for 30 minutes in the retrieved contexts.,,skipped,True
Which asymmetric signature algorithms in the crypto selection table are mandated for verifying loadable software and data signatures?,1-hop,agentic-graph,local,none,1,17175,4619,387,5006,RSA-3072;ECDSA-P256;SEC-020;SEC-017,SEC-020;SEC-017;SEC-001;ADS-023;EMS-033,5,2,sufficient,semantic,,,False,The answer is empty and does not state the mandated algorithms from the contexts.,True,"The answer can be fully supported by SEC-020 and the Crypto_Selections table, which mandate RSA-3072 or ECDSA-P256 for verifying digital signatures on loadable software/data.",,skipped,False
"For AeroLynx-X2, how is single-engine-out detection and asymmetric-thrust compensation validated from injected N1 loss through FCC response and operator notification timing?",2-hop,graphrag,local,none,2,13441,1254,473,1727,ENG-018;ENG-044;ALX2-FCC-003;ENG-026;ENG-027;ENG-017;ALX2-INS-001;ENG-043;ALX2-AUTO-003;ALX2-FCC-002;ENG-028;ENG-036;ENG-045;FCC-003;HMI-020,ENG-018;ENG-044;ALX2-FCC-003;ENG-026;ENG-027;ENG-017;ALX2-INS-001;ENG-043;ALX2-AUTO-003;ALX2-FCC-002;ENG-028;ENG-036;ENG-045;FCC-003;HMI-020,15,0,,,,,True,"The answer is empty, so it makes no factual claims beyond the provided contexts.",True,"All claims about validation by HIL injection, detection timing, FCC compensation response, and operator notification are directly supported by ENG-018, ENG-044, ALX2-FCC-003, and HMI-020.",,skipped,True
"How does the flight control requirement trace through the data link and flight management functions to the crew interface, and what flight management behavior closes the loop?",3+-hop,agentic,local,none,0,25399,6499,796,7295,FCC-024;NAV-012;NAV-002;HMI-075;NAV-007;FMS-012,FCC-038;FCC-001;FCC-004;FCC-037;FCC-C5;ADS-001;ADS-004;ADS-023;ADS-022;ADS-C5;NAV-002;NAV-012;NAV-022;NAV-C5;NAV-007,15,3,continue,semantic,,,False,The answer is empty and does not address the required trace or loop-closing flight-management behavior from the provided contexts.,False,"The answer cannot be verified because there is insufficient information in the contexts about data link, flight management, or crew interface traces, nor about flight management loop closure behavior.",,skipped,True
How is compliance shown that 10 Hz health-monitoring tasks do not cause the 50 Hz outer-loop guidance law to exceed its 95%-of-cycles 2 ms jitter limit?,2-hop,agentic,local,none,2,24479,4111,664,4775,FCC-014;FCC-013;FCC-015,FCC-014;FCC-013;FCC-015;CDL-029;AUTO-011;CDL-019;FCC-008;PLD-016,8,3,continue,semantic,,,False,"The contexts require guaranteeing the 10 Hz background tasks do not delay the 50 Hz outer loop beyond the 2 ms jitter bound, but they do not describe any specific compliance-showing method.",True,"FCC-015 states background health-monitoring at 10 Hz cannot delay the outer loop beyond the jitter bounds in FCC-014, which specifies the 2 ms jitter limit on 95% of cycles at 50 Hz.",,skipped,False
Which payload command ID ranges must the PMC dispatch to each sensor or external store under the payload command routing table?,1-hop,graphrag,local,none,0,9231,1642,256,1898,PLD-009;PLD-033;PLD-034;PLD-021;PLD-031;PLD-022;PLD-002;PLD-017;CDL-030;CDL-033;EOIR-025;GCS-001;SAR-001;SAR-021;TCS-022,PLD-009;PLD-033;PLD-034;PLD-021;PLD-031;PLD-022;PLD-002;PLD-017;CDL-030;CDL-033;EOIR-025;GCS-001;SAR-001;SAR-021;TCS-022,15,0,,,,,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,True,The answer can be fully supported by the routing ranges listed in PLD-033.,,skipped,True
"If the primary INS attitude stream degrades below required rate or validity, how quickly must the FCC switch to the backup GPS-aided AHRS to maintain flight-control attitude input?",2-hop,agentic,local,none,0,23041,5487,613,6100,FCC-017;NAV-015;FCC-050,FCC-017;FCC-040;FCC-051;FCC-038;FCC-050;NAV-008;NAV-015;NAV-032;NAV-C5;NAV-005,10,3,continue,semantic,,,True,The contexts state the FCC must switch to the backup GPS-aided AHRS within 100 ms when the INS attitude rate drops below 180 Hz for over 50 ms or the INS VALID bit deasserts.,True,"FCC-017 states that when INS attitude rate or validity degrades, FCC must switch to the backup GPS-aided AHRS within 100 ms.",,skipped,True
How is the FCC’s 100 ms debounced weight-on-wheels input behavior verified on DAL-A platforms under a single landing-gear sensor fault?,2-hop,agentic,local,none,0,24780,5144,694,5838,FCC-048;FCC-C5,FCC-048;FCC-033;ALX2-FCC-003;FCC-040;FCC-C5;ADS-023;ADS-025;ADS-026;ADS-008;ADS-017,10,3,continue,semantic,,,False,"The contexts state the 100 ms debounce and 2-out-of-3 WoW voting, but provide no DAL-A-specific verification method or single landing-gear sensor fault verification details.",False,No context describes how verification is performed for the FCC's 100 ms WoW input debouncing under a single landing-gear sensor fault.,,skipped,True
Does the equipment management system ingest power-subsystem mode/status over the primary avionics bus at a minimum 5 Hz update rate?,1-hop,graphrag,local,none,0,8455,2040,207,2247,EMS-031;APM-032;ADS-020;BIT-036;PWR-009;EPS-020;PWR-015;PWR-006;ADS-022;APM-034;FDR-016;FDR-028;GCS-015;NAV-002;NAV-030,EMS-031;APM-032;ADS-020;BIT-036;PWR-009;EPS-020;PWR-015;PWR-006;ADS-022;APM-034;FDR-016;FDR-028;GCS-015;NAV-002;NAV-030,15,0,,,,,True,The answer is empty and therefore makes no factual claims unsupported by the contexts.,True,"EPS-020 states the EPS publishes mode/status at 5 Hz on the primary avionics bus, which is a power-subsystem message; the EMS management system would ingest this as no contrary information is present.",,skipped,True
"Which operator command categories must the fuel subsystem accept via the command/data link interface, and how are those commands routed?",1-hop,adaptive,local,none,0,15286,1986,386,2372,FUEL-025;CDL-030;SEC-010;CDL-035,FUEL-025;FUEL-023;ICE-019;CDL-035;FUEL-020,5,0,sufficient,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=True, numeric=False)",True,"The answer contains no factual claims, so there is nothing unsupported by the provided contexts.",True,"All command categories (cross-feed, boost-pump manual override, jettison authorisation, APU-fuel valve) and routing via CDL, as well as authentication, are directly supported in the retrieved contexts",,skipped,True
