query,pipeline,repeat,query_type,judged_on,gpt41_faithful,gpt41_reason,gpt41_tokens
"Which film came out first, What Women Love or Ramudu Kadu Krishnudu?",vanilla,1,1-hop,2026-08-20,True,Both release years and films are explicitly supported by the contexts.,815
Does Eddie Murray (Rugby League) have the same nationality as Henry Talbot (Photographer)?,vanilla,1,1-hop,2026-08-20,True,"The answer correctly identifies Eddie Murray as Australian and Henry Talbot as German-Australian, based on the provided contexts.",901
Do Jan Christiaan Lindeman and Jermano Lo Fo Sang have the same nationality?,vanilla,1,1-hop,2026-08-20,True,Both individuals are described as Dutch in the retrieved contexts.,1258
Are both directors of films Tarzan And The Slave Girl and Sweet Crude from the same country?,vanilla,1,3+-hop,2026-08-20,True,"The answer accurately reflects the contexts, which do not explicitly state the country of origin for either director.",922
"Who was born first, Heo Keon or Ljiljana Nanušević?",vanilla,1,1-hop,2026-08-20,False,"The claim that Heo Keon was born first contradicts the context, which states Ljiljana Nanušević was born earlier.",779
Who was born first out of Kazimierz Cichowski and Ellen Margrethe Løj?,vanilla,1,1-hop,2026-08-20,True,Both birth dates are directly supported by the retrieved contexts.,1575
"Where did Catherine Of Taranto, Countess Of Copertino's mother die?",vanilla,1,2-hop,2026-08-20,True,"The answer only references information present in the retrieved context, specifically that the context does not state where Mary of Enghien died.",776
Who is Princess Caroline Napoléon's maternal grandmother?,vanilla,1,2-hop,2026-08-20,True,The claim that Chantal de Chevron-Villette is Princess Caroline Napoléon's maternal grandmother is directly supported by the retrieved contexts.,950
Where was the father of Alina Fernández born?,vanilla,1,2-hop,2026-08-20,True,The answer correctly states that the retrieved context does not include where Alina Fernández’s father was born.,892
"Who died later, Adam Purple or Chyskillz?",vanilla,1,1-hop,2026-08-20,False,"The answer claims Adam Purple died later, but the contexts show Chyskillz died in 2018 and Adam Purple in 2015, making the claim incorrect.",1074
"Which film whose director was born first, Lions For Lambs or Nowhere In Africa?",vanilla,1,3+-hop,2026-08-20,True,The answer relies only on information in the contexts and makes no unsupported claims.,962
"Which film came out earlier, Where Are You? I'M Here or Patnam Vachina Pativrathalu?",vanilla,1,1-hop,2026-08-20,True,Both film release dates are directly supported by the retrieved contexts.,762
"Where was the place of death of Crato, Count Of Nassau-Saarbrücken's father?",vanilla,1,2-hop,2026-08-20,True,The answer states facts directly supported by the retrieved contexts: Crato's father was William Louis and he died in Metz.,1163
"Which film has the director who was born later, Young Buffalo Bill or The Lacquered Box?",vanilla,1,3+-hop,2026-08-20,True,The answer is fully grounded in the contexts and does not add any unsupported details.,603
"Do Kim Darby and John Birdsall (Politician, Born 1840) have the same nationality?",vanilla,1,1-hop,2026-08-20,True,Both Kim Darby and John Birdsall are identified as American in the retrieved contexts.,724
"Which film whose director was born first, Sin'S Pay Day or Gunaah (1993 Film)?",vanilla,1,3+-hop,2026-08-20,True,The answer accurately reflects that birth dates for the directors are not provided in the retrieved contexts.,1604
Who was the teacher of the composer of film The Cousin From Nowhere (1953 Film)?,vanilla,1,2-hop,2026-08-20,True,The answer correctly states that the teacher of Eduard Künneke is not found in the retrieved contexts.,1030
"Who is older, Arnold Carl Johansen or Walter Lafferty?",vanilla,1,1-hop,2026-08-20,True,Both birth dates are directly supported by the retrieved contexts.,630
"Who was born first, Cornelis Gijsbert Gerrit Jan Van Steenis or Tarsem King, Baron King Of West Bromwich?",vanilla,1,1-hop,2026-08-20,True,Both birth dates are explicitly stated in the retrieved contexts for the named individuals.,990
"Did the movies Mille Bolle Blu and La Moglie Vergine, originate from the same country?",vanilla,1,1-hop,2026-08-20,True,Both films are explicitly identified as Italian in the provided contexts.,693
"Who is older, Daniel David Moses or Stanislas Batchi?",vanilla,1,1-hop,2026-08-20,True,All birth dates and comparison are directly supported by the retrieved contexts.,853
"Which film came out first, Blood And Diamonds or Opened By Mistake?",vanilla,1,1-hop,2026-08-20,True,Both release years are explicitly stated in the retrieved contexts.,847
When was Richard Bootle-Wilbraham's father born?,vanilla,1,2-hop,2026-08-20,True,The context confirms Richard's father was Edward Bootle-Wilbraham and gives his birthdate as 7 March 1771.,1210
"Which film has the producer who is older, Dweepa or Kalank?",vanilla,1,3+-hop,2026-08-20,False,"The answer makes claims about the ability to compare producer ages, but the context lacks producer and age information for Dweepa.",1663
Who was born first out of Gerda Weissensteiner and Stasys Šaparnis?,vanilla,1,1-hop,2026-08-20,True,Birthdates for both individuals are explicitly stated in the provided contexts.,676
Who is the paternal grandfather of George Tupou V?,vanilla,1,2-hop,2026-08-20,True,"The context explicitly states the required familial relationships, supporting the answer.",774
"Which film has the director who is older than the other, Odd Job (Film) or Everything'S Ducky? ",vanilla,1,3+-hop,2026-08-20,False,"The answer claims Everything's Ducky has the older director, but no birth dates or ages are present in the contexts to support this.",836
When did Mary Basset's father die?,vanilla,1,2-hop,2026-08-20,True,The answer only uses information from the context and correctly states what is and is not present.,1623
"Which film has the director who was born earlier, The Forbidden Trail or A Weaver Of Dreams?",vanilla,1,3+-hop,2026-08-20,True,All claims are directly supported by the retrieved contexts or are light inferences based on explicit age and death year information.,1065
"Which film has the director died later, The Wax Model or Khoon Ka Karz?",vanilla,1,3+-hop,2026-08-20,True,The answer only uses information supported by the contexts and does not add unsupported details.,1377
"Are the movies The Urethra Chronicles and Starter For 10 (Film), from the same country?",vanilla,1,1-hop,2026-08-20,True,"Both films are described in the contexts as American and British, respectively.",1059
"Which film has the director who was born earlier, Angélique, Marquise Des Anges or That Man George?",vanilla,1,3+-hop,2026-08-20,True,The answer only uses information from the contexts and correctly notes the missing birthdate information.,964
"Who lived longer, George F. Sowers or Henrietta Amelia Leeson?",vanilla,1,1-hop,2026-08-20,True,All lifespan data and analysis about uncertainty are supported by the retrieved contexts.,1458
Did Mitch Brian and Harry Kent (Cyclist) share the same nationality?,vanilla,1,1-hop,2026-08-20,True,The answer accurately matches the information in the retrieved contexts regarding both individuals' nationalities.,853
"Which film has the director who died later, Waiting For The Hearse or The Seventh Sword?",vanilla,1,3+-hop,2026-08-20,True,The answer correctly states that the death dates for the directors are not present in the provided contexts.,706
Who is Princess Elizabeth Of Greece And Denmark's maternal grandfather?,vanilla,1,2-hop,2026-08-20,True,"The answer correctly states only what is supported by the contexts, without adding unsupported claims.",763
What is the place of birth of Dianne Bentley's husband?,vanilla,1,2-hop,2026-08-20,True,Both claims about identity and place of birth are directly supported by the retrieved contexts.,1271
What nationality is Sukhumala Marasri's father?,vanilla,1,2-hop,2026-08-20,True,The answer correctly states that the retrieved contexts do not explicitly state the nationality of Sukhumala Marasri's father.,916
"Which magazine was founded first, Racing Toward Diversity or Lo Scolaro?",vanilla,1,1-hop,2026-08-20,True,Both founding dates are explicitly supported by the retrieved contexts.,1017
"Which film was released earlier, Smiles Of A Summer Night or Two Idiots In Hollywood?",vanilla,1,1-hop,2026-08-20,True,Both release years are explicitly stated in the retrieved contexts.,692
Did Charles Robinson (Raf Airman) and Terri Hooley share the same nationality?,vanilla,1,1-hop,2026-08-20,True,Every factual claim in the answer is either supported by the retrieved contexts or properly acknowledges lack of information.,676
Do both films All Souls (Film) and Atomised (Film) have the directors from the same country?,vanilla,1,3+-hop,2026-08-20,True,The answer correctly states that the nationalities of either director are not explicitly provided in the contexts.,1187
Where was the director of film Death Of A Friend born?,vanilla,1,2-hop,2026-08-20,True,"Every claim in the answer is directly supported by the retrieved context: Franco Rossi was the director, and no birthplace is mentioned.",1645
Who is the spouse of the director of film Fire-Eater (Film)?,vanilla,1,2-hop,2026-08-20,True,The answer accurately states that the director is identified and notes that there is no information regarding the spouse in the provided contexts.,574
"Which film has the director born later, No Dough Boys or The Punch And Judy Man?",vanilla,1,3+-hop,2026-08-20,True,The answer only uses information in the retrieved contexts and properly notes that director birth years are not provided.,833
Are Saks Fifth Avenue and Warburg Pincus located in the same country?,vanilla,1,1-hop,2026-08-20,True,The answer is supported by the contexts which confirm both Warburg Pincus and Saks Fifth Avenue are located in the United States.,844
