query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens
"Who is Hans Albrecht, Hereditary Prince Of Schleswig-Holstein's maternal grandmother?",vanilla,0,2-hop,2026-08-21,False,"The claim that the retrieved context does not contain Hans Albrecht's maternal grandmother contradicts the provided context, which explicitly names Princess Alexandra of Saxe-Coburg and Gotha as his m",2144
Who is Al-Nu'Man Vi Ibn Al-Mundhir's paternal grandfather?,vanilla,0,2-hop,2026-08-21,True,The answer is fully supported by the retrieved contexts.,1701
Where was the place of burial of Mariamne I's husband?,vanilla,0,2-hop,2026-08-21,True,The answer accurately states that the contexts mention Mariamne I was married to Herod the Great without providing his place of burial.,1237
Who is the child of the director of film Kathputli (1971 Film)?,vanilla,0,2-hop,2026-08-21,True,"The answer accurately states that the retrieved context does not provide information about the child of the director, Brij.",1796
Which country the director of film Batman: The Dark Knight Returns (Film) is from?,vanilla,0,2-hop,2026-08-21,True,"The answer accurately states that while Jay Oliva is identified as the director, his country of origin is not provided in the context.",2843
What nationality is Margaret Of Hereford's mother?,vanilla,0,2-hop,2026-08-21,True,All factual claims in the answer are directly supported by the provided retrieved contexts.,1465
"Which film came out first, Festival In Cannes or Petria'S Wreath?",vanilla,0,1-hop,2026-08-21,True,The answer accurately compares the release years of both films based directly on the provided context.,972
Do director of film D'Annunzio (Film) and director of film Così Parlò Bellavista have the same nationality?,vanilla,0,3+-hop,2026-08-21,True,"All factual claims are accurately grounded in the retrieved contexts, correctly citing the relevant passages and noting the context's limitations.",1651
"Which film has the director who died first, Big Happiness or Border Romance?",vanilla,0,3+-hop,2026-08-21,False,"The answer initially asserts that Big Happiness has the director who died first, which is not supported or contained in the provided contexts.",1579
"Where did George Tryon, 1St Baron Tryon's father die?",vanilla,0,2-hop,2026-08-21,True,"The answer is fully supported by the retrieved contexts stating that Vice-Admiral Sir George Tryon was the father and died during manoeuvres off Tripoli, Lebanon.",1397
Who is the paternal grandmother of Bianca Maria Sforza?,vanilla,0,2-hop,2026-08-21,True,The contexts confirm that Galeazzo Maria Sforza is Bianca Maria Sforza's father and was born to Bianca Maria Visconti.,1258
"Which film whose director was born first, Meri Jung or La Fille Du Torrent?",vanilla,0,3+-hop,2026-08-21,True,All statements made in the answer are fully supported by the retrieved contexts.,1056
Where was the place of burial of Sultan Cem's father?,vanilla,0,2-hop,2026-08-21,True,The answer accurately states that the retrieved context identifies Sultan Cem's father as Mehmed II but does not contain information about his place of burial.,1228
"Which film was released first, Sarah Prefers To Run or Tears Of April?",vanilla,0,1-hop,2026-08-21,True,The contexts confirm that Tears of April was released in 2008 and Sarah Prefers to Run was released in 2013.,976
"Which film has the director born later, Kaalapani or Strictly Modern?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately states the directors and birth date available in the context and correctly identifies that the birth date for William A. Seiter is missing.,2437
"Which film has the director who died first, The Admiral Was A Lady or The Whales Of August?",vanilla,0,3+-hop,2026-08-21,False,"The answer claims that The Admiral Was a Lady has the director who died first, which is not supported by the contexts as neither director's date of death is provided.",1528
"Which film whose director was born first, El Lazarillo De Tormes or Balyasakhi?",vanilla,0,3+-hop,2026-08-21,True,"The answer accurately reflects the retrieved contexts, correctly noting César Fernández Ardavín's birth date and the absence of Antony Mitradas's birth date.",1271
Are Ding Yaping and Johann Christian Gustav Lucae of the same nationality?,vanilla,0,1-hop,2026-08-21,True,All claims regarding the nationalities and descriptions of Ding Yaping and Johann Christian Gustav Lucae are directly supported by the retrieved contexts.,1508
"Are both Chak 26/11-L, Chichawatni and Chah-E Ali Kapari located in the same country?",vanilla,0,1-hop,2026-08-21,True,All claims regarding the locations of both villages in Pakistan and Iran are fully supported by the retrieved contexts.,1103
"Who was born first, Enzo Corigliano or Song Dong-Hwan?",vanilla,0,1-hop,2026-08-21,True,The answer accurately compares the birth dates of Song Dong-hwan and Enzo Corigliano directly supported by the context.,1178
What is the date of death of the director of film Honest Raj?,vanilla,0,2-hop,2026-08-21,True,The answer accurately states that the film was directed by K. S. Ravi according to context 2W-169-P01 and correctly acknowledges that his date of death is not provided in the context.,1929
Who is the spouse of the director of film You Talkin' To Me? (Film)?,vanilla,0,2-hop,2026-08-21,True,The answer accurately states the director from the provided context and correctly notes that his spouse is not mentioned in the contexts.,1035
Where was the wife of Ned Manning born?,vanilla,0,2-hop,2026-08-21,True,The answer accurately reflects that the provided contexts do not contain information regarding where either of Ned Manning's wives was born.,1125
What is the place of birth of the director of film The United States Of America (Film)?,vanilla,0,2-hop,2026-08-21,True,All factual statements and citations in the answer are supported by the retrieved contexts.,1119
Who is Humphrey Of Montfort's paternal grandmother?,vanilla,0,2-hop,2026-08-21,True,The answer accurately states the information provided in the context and correctly identifies that Humphrey's paternal grandmother cannot be determined from the retrieved text.,1473
"Are both villages, Rogozikha and Turbaza ""Katun"", located in the same country?",vanilla,0,1-hop,2026-08-21,True,Both villages are confirmed to be located in Russia according to contexts [2W-174-P04] and [2W-174-P06].,910
What nationality is the composer of film Dhilluku Dhuddu 2?,vanilla,0,2-hop,2026-08-21,True,The answer accurately reflects the information in the provided context and correctly states that the composer's nationality is not mentioned.,1905
What is the place of birth of the director of film K-9: P.I.?,vanilla,0,2-hop,2026-08-21,True,The answer accurately states the director named in the context and correctly notes that his place of birth is not provided.,1171
"Which film has the director who died earlier, The Right Person or The Curtain Falls?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately cites the directors from the provided contexts and correctly states that their death dates are missing.,1139
Who is the mother-in-law of Princess Clotilde Of Saxe-Coburg And Gotha?,vanilla,0,2-hop,2026-08-21,True,The answer accurately states that the mother-in-law's identity is not provided in the context and correctly summarizes the available information.,1279
"Which film has the director who died later, Elle Boit Pas, Elle Fume Pas, Elle Drague Pas, Mais... Elle Cause ! or The Very Eye Of Night?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately reflects the information provided in the context and correctly identifies that death dates are not present.,1375
Did Neil Hopkins and Lenore E. Walker share the same nationality?,vanilla,0,1-hop,2026-08-21,True,All claims regarding the American nationality of Neil Hopkins and Lenore E. Walker are directly supported by the retrieved contexts.,971
"Which film has the director born earlier, Meera (1945 Film) or Old Mother Riley'S Ghosts?",vanilla,0,3+-hop,2026-08-21,True,The answer correctly identifies that the contexts only provide information for Old Mother Riley's Ghosts and lack the necessary details about Meera (1945 Film) and the directors' birth dates.,1040
"Which film has the director who died later, Suyetchai Mla or Brilliant Lies?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately states the directors provided in the context and correctly identifies that their death dates are missing from the retrieved contexts.,1052
"Which film came out earlier, Locked In (Film) or Angel'S Rage?",vanilla,0,1-hop,2026-08-21,True,The answer accurately compares the release years of both films based directly on the provided context.,843
"Which film was released first, Sankaranum Mohananum or Cold Blade?",vanilla,0,1-hop,2026-08-21,True,The answer accurately states the release years of Cold Blade (1970) and Sankaranum Mohananum (2011) based directly on the provided contexts.,1603
"Which film has the director who was born earlier, Ruler Of The Road or Carson City Cyclone?",vanilla,0,3+-hop,2026-08-21,True,The answer accurately states the directors mentioned in the context and correctly identifies that their birth dates are not provided.,1346
"Which film whose director was born first, The Liberace Of Baghdad or Wild Heather?",vanilla,0,3+-hop,2026-08-21,True,"All factual statements are supported by the provided context, which correctly notes that the directors' birth dates are missing.",1183
"Which film whose director was born first, The Adjuster or Hajen Som Visste För Mycket?",vanilla,0,3+-hop,2026-08-21,True,"The answer accurately reflects the information in the context, noting the directors named and the absence of their birth dates.",1412
