query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens
"For the flight data recorder’s mandatory engine-parameter logging, which engine status message fields must be captured, and at what recorder rate versus publication rate?",graphrag,1,2-hop,2026-08-20,True,"All statements and rates are directly verified by the provided requirements, accurately noting that the specific message field table is missing.",2918
"For the flight data recorder’s mandatory engine-parameter logging, which engine status message fields must be captured, and at what recorder rate versus publication rate?",agentic-graph,1,2-hop,2026-08-20,True,"All claims are strictly grounded in FDR-016 and ENG-020, accurately identifying the rates and noting that the ENG-038 table containing the specific fields is not present in the context.",2205
"For the flight data recorder’s mandatory engine-parameter logging, which engine status message fields must be captured, and at what recorder rate versus publication rate?",adaptive,1,2-hop,2026-08-20,True,The answer accurately states that the context does not contain engine-parameter logging requirements while correctly citing the available ICE FDR requirements.,1266
"For authenticated in-flight mode changes, how do the message authentication methods and key-rotation policy align with the Link 16 terminal’s approved crypto module and 30-day key storage?",vanilla,1,2-hop,2026-08-20,True,"All claims accurately reflect the retrieved requirements regarding CDL and Link 16 cryptographic protections, key rotation cadences, and key storage limits.",2189
"For authenticated in-flight mode changes, how do the message authentication methods and key-rotation policy align with the Link 16 terminal’s approved crypto module and 30-day key storage?",agentic,1,2-hop,2026-08-20,True,All claims accurately reflect the retrieved requirements and cryptographic specifications without adding unsupported details.,2697
"For authenticated in-flight mode changes, how do the message authentication methods and key-rotation policy align with the Link 16 terminal’s approved crypto module and 30-day key storage?",graphrag,1,2-hop,2026-08-20,True,"All claims about message authentication, Link 16 Type 1 crypto/key storage, and key-rotation policies are fully supported by the provided context.",4183
"For authenticated in-flight mode changes, how do the message authentication methods and key-rotation policy align with the Link 16 terminal’s approved crypto module and 30-day key storage?",agentic-graph,1,2-hop,2026-08-20,True,The answer accurately states what is and is not present in the provided contexts without introducing unsupported claims.,2450
"For authenticated in-flight mode changes, how do the message authentication methods and key-rotation policy align with the Link 16 terminal’s approved crypto module and 30-day key storage?",adaptive,1,2-hop,2026-08-20,True,"The answer accurately states what is present in the context and correctly identifies the missing information regarding Link 16, crypto modules, and key management.",2137
"For civil Nimbus-C3 operations, what SBAS processing capability is required for the INS to achieve the SORA OC-3 containment volume navigation performance?",vanilla,1,2-hop,2026-08-20,True,"The answer accurately states that no SBAS processing capability is specified for the INS in the provided contexts, correctly citing the relevant requirements.",1409
"For civil Nimbus-C3 operations, what SBAS processing capability is required for the INS to achieve the SORA OC-3 containment volume navigation performance?",agentic,1,2-hop,2026-08-20,True,The answer accurately reflects the absence of retrieved context without making any unsupported factual claims.,430
"For civil Nimbus-C3 operations, what SBAS processing capability is required for the INS to achieve the SORA OC-3 containment volume navigation performance?",graphrag,1,2-hop,2026-08-20,True,All statements and requirement citations are accurately grounded in the retrieved context chunks.,2281
"For civil Nimbus-C3 operations, what SBAS processing capability is required for the INS to achieve the SORA OC-3 containment volume navigation performance?",agentic-graph,1,2-hop,2026-08-20,True,The answer accurately states that no context was retrieved and makes no unsupported claims.,402
"For civil Nimbus-C3 operations, what SBAS processing capability is required for the INS to achieve the SORA OC-3 containment volume navigation performance?",adaptive,1,2-hop,2026-08-20,True,The answer accurately summarizes the retrieved context and correctly identifies that an INS-specific SBAS capability is not mentioned.,1404
"For ground-maintenance fault-injection commands sent from BIT to the power subsystem, what operator authentication must be completed first, and by what login method?",vanilla,1,2-hop,2026-08-20,True,"Every claim regarding operator multi-factor authentication, login methods (badge + PIN or smartcard + password), and requirement traces is directly supported by the retrieved contexts.",1412
"For ground-maintenance fault-injection commands sent from BIT to the power subsystem, what operator authentication must be completed first, and by what login method?",agentic,1,2-hop,2026-08-20,True,The answer accurately cites the authentication requirements from BIT-020 and BIT-031 and correctly acknowledges that the login method is not specified in the context.,1697
