query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens,gpt41_faithful,gpt41_reason,gpt41_tokens
"Which essential-bus LRUs, including the data link, must continue operating through a 50 ms Category Z interruption, and how is that verified?",adaptive,0,2-hop,2026-08-20,True,"All facts, requirement IDs, and LRU lists in the answer are directly supported by the retrieved contexts.",1902,True,All LRUs and verification steps mentioned in the answer are explicitly supported by the retrieved contexts.,973
"When generator loss is induced on the iron-bird, which loads must drop during the transition to single-generator operation while flight-critical buses stay powered within limits?",vanilla,0,2-hop,2026-08-20,True,All statements and requirement citations are fully supported by the provided contexts.,1267,True,"All claims are supported by the retrieved contexts, which specify that non-essential loads are shed and flight-critical buses remain powered during SINGLE_GEN transition, and reference to PWR-032 for ",787
"When generator loss is induced on the iron-bird, which loads must drop during the transition to single-generator operation while flight-critical buses stay powered within limits?",agentic,0,2-hop,2026-08-20,True,All claims in the answer accurately summarize the provided requirements and correctly acknowledge what information is missing from the retrieved context.,1447,True,"All claims about load shedding and EPS mode transitions are supported by the retrieved contexts, and absence of explicit single-generator load-drop details is accurately described.",1000
"When generator loss is induced on the iron-bird, which loads must drop during the transition to single-generator operation while flight-critical buses stay powered within limits?",graphrag,0,2-hop,2026-08-20,True,"All statements and requirement citations regarding generator loss, iron-bird test parameters, and load shedding priorities are fully supported by the retrieved contexts.",2438,True,"Every claim about dropped loads, preserved flight-critical buses, time/voltage/brownout limits, and Load_Shed_Priority mapping is explicitly and accurately supported by the retrieved contexts.",1770
"When generator loss is induced on the iron-bird, which loads must drop during the transition to single-generator operation while flight-critical buses stay powered within limits?",agentic-graph,0,2-hop,2026-08-20,True,"All factual claims, requirement citations, and conditional load-shedding details are accurately grounded in the provided contexts.",1455,True,All statements in the answer accurately reflect and are directly supported by the retrieved contexts.,987
"When generator loss is induced on the iron-bird, which loads must drop during the transition to single-generator operation while flight-critical buses stay powered within limits?",adaptive,0,2-hop,2026-08-20,True,"All claims accurately reflect the retrieved requirements, properly citing the EPS specifications without introducing unsupported details.",1561,True,All claims are based on the retrieved contexts and the answer carefully avoids unsupported specificity about single-generator operations.,979
"During a single-engine-out event, what automatic detection, rudder-trim, and crew alerting sequence supports altitude hold with the remaining engine at 95% power?",vanilla,0,2-hop,2026-08-20,True,"All claims regarding single-engine-out detection, rudder trim response, crew alerting, and autopilot altitude hold are directly supported by the retrieved contexts.",1444,True,"All claims about detection timing, rudder trim, crew alerting, and altitude hold are directly supported by the given requirements.",862
"During a single-engine-out event, what automatic detection, rudder-trim, and crew alerting sequence supports altitude hold with the remaining engine at 95% power?",agentic,0,2-hop,2026-08-20,True,"All claims are fully supported by the retrieved contexts, and unmentioned constraints from the question are properly acknowledged as absent.",2178,True,Every claim in the ANSWER is explicitly grounded in the retrieved contexts without unsupported details or inferences.,1561
"During a single-engine-out event, what automatic detection, rudder-trim, and crew alerting sequence supports altitude hold with the remaining engine at 95% power?",graphrag,0,2-hop,2026-08-20,True,"All factual claims regarding detection timing, rudder-trim command, HMI annunciation, and autopilot altitude-hold performance are fully supported by the retrieved contexts.",2501,True,"All claims regarding detection timing, rudder trim, crew alerting, and altitude-hold at up to 95% power are explicitly supported by the retrieved contexts.",1729
"During a single-engine-out event, what automatic detection, rudder-trim, and crew alerting sequence supports altitude hold with the remaining engine at 95% power?",agentic-graph,0,2-hop,2026-08-20,True,"All statements are fully supported by the retrieved contexts, and unmentioned details from the question are correctly identified as absent.",1957,True,"Every factual claim in the answer is directly supported by the retrieved contexts, and the answer explicitly states where requirements do not cover altitude hold or 95% power.",1514
